year,stateProvince,decimalLatitude,decimalLongitude,,,,,
2002,Tasmania,-42.8653,147.9721,,,,,
2002,Tasmania,-40.9218,148.3299,,,,,
2002,Tasmania,-41.9186,148.328,,,,,
2002,Tasmania,-41.9186,148.328,,,,,
2002,Tasmania,-42.6034,148.1322,,,,,
2002,Tasmania,-40.9181,148.3264,,,,,
2002,Tasmania,-42.1207,148.3533,,,,,
2002,Tasmania,-43.4444,147.342,,,,,
2002,Tasmania,-42.1636,148.3063,,,,,
2002,Tasmania,-43.1867,147.4139,,,,,
2002,Tasmania,-41.9186,148.328,,,,,
2002,Tasmania,-42.9001,147.9872,,,,,
2002,Tasmania,-42.8632,147.9668,,,,,
2002,Tasmania,-41.2565,148.3403,,,,,
2002,Tasmania,-41.2891,148.3708,,,,,
2002,Tasmania,-43.1944,147.7114,,,,,
2002,Tasmania,-41.3491,148.3472,,,,,
2002,Tasmania,-42.5944,148.1264,,,,,
2002,Tasmania,-42.902,147.9892,,,,,
2002,Tasmania,-43.1103,147.388,,,,,
2002,Tasmania,-42.1619,148.3153,,,,,
2002,Tasmania,-42.3175,148.3164,,,,,
2002,Tasmania,-41.6001,148.3242,,,,,
2002,Tasmania,-41.6035,148.325,,,,,
2002,Tasmania,-42.8546,147.9728,,,,,
2002,Tasmania,-42.0755,148.3194,,,,,
2002,Tasmania,-42.0708,148.3159,,,,,
2002,Tasmania,-42.1202,148.35,,,,,
2002,Tasmania,-43.1398,147.3977,,,,,
2002,Tasmania,-42.1217,148.3567,,,,,
2002,Tasmania,-43.405,147.3614,,,,,
2002,Tasmania,-42.1533,148.3217,,,,,
2002,Tasmania,-42.6025,148.134,,,,,
2002,Tasmania,-42.1517,148.3285,,,,,
2002,Tasmania,-41.5796,148.3211,,,,,
2002,Tasmania,-42.0695,148.3152,,,,,
2002,Tasmania,-43.3848,147.381,,,,,
2002,Tasmania,-42.3412,148.3357,,,,,
2002,Tasmania,-41.5792,148.3223,,,,,
2002,Tasmania,-42.6516,148.1691,,,,,
2002,Tasmania,-42.9019,147.9889,,,,,
2002,Tasmania,-42.9522,147.9975,,,,,
2002,Tasmania,-42.936,147.9896,,,,,
2002,Tasmania,-43.3908,147.38,,,,,
2002,Tasmania,-41.5829,148.3232,,,,,
2002,Tasmania,-41.2871,148.3715,,,,,
2002,Tasmania,-40.9144,148.32,,,,,
2002,Tasmania,-42.3413,148.3436,,,,,
2002,Tasmania,-42.9019,147.9889,,,,,
2002,Tasmania,-43.3794,147.3829,,,,,
2002,Tasmania,-42.8579,147.9761,,,,,
2002,Tasmania,-42.6133,148.1376,,,,,
2002,Tasmania,-42.3445,148.335,,,,,
2002,Tasmania,-41.2621,148.3388,,,,,
2002,Tasmania,-40.9655,148.3221,,,,,
2002,Tasmania,-40.932,148.3255,,,,,
2002,Tasmania,-43.2342,147.7792,,,,,
2002,Tasmania,-43.3824,147.3818,,,,,
2002,Tasmania,-43.4392,147.3454,,,,,
2002,Tasmania,-42.6647,148.1307,,,,,
2002,Tasmania,-41.2779,148.3629,,,,,
2002,Tasmania,-42.1271,148.3415,,,,,
2002,Tasmania,-42.8647,147.972,,,,,
2002,Tasmania,-40.9707,148.326,,,,,
2002,Tasmania,-42.3272,148.3297,,,,,
2002,Tasmania,-42.6524,148.1665,,,,,
2002,Tasmania,-40.9309,148.3324,,,,,
2002,Tasmania,-42.3168,148.3156,,,,,
2002,Tasmania,-42.3357,148.292,,,,,
2002,Tasmania,-43.5803,146.9283,,,,,
2002,Tasmania,-41.3546,148.3421,,,,,
2002,Tasmania,-40.9173,148.3226,,,,,
2002,Tasmania,-40.9727,148.3266,,,,,
2002,Tasmania,-43.1374,147.3997,,,,,
2002,Tasmania,-41.9186,148.3284,,,,,
2002,Tasmania,-42.3453,148.3254,,,,,
2002,Tasmania,-42.8642,147.9678,,,,,
2002,Tasmania,-41.5874,148.3241,,,,,
2002,Tasmania,-42.1207,148.3534,,,,,
2002,Tasmania,-42.5995,148.1302,,,,,
2002,Tasmania,-42.8642,147.9677,,,,,
2002,Tasmania,-42.1204,148.3527,,,,,
2002,Tasmania,-43.1354,147.3991,,,,,
2002,Tasmania,-42.0859,148.3268,,,,,
2002,Tasmania,-41.9184,148.3284,,,,,
2002,Tasmania,-42.3449,148.3341,,,,,
2002,Tasmania,-42.3413,148.3436,,,,,
2002,Tasmania,-42.1628,148.3144,,,,,
2002,Tasmania,-42.3452,148.3372,,,,,
2002,Tasmania,-41.9186,148.3283,,,,,
2002,Tasmania,-43.1387,147.3991,,,,,
2002,Tasmania,-43.1103,147.3915,,,,,
2002,Tasmania,-41.604,148.325,,,,,
2002,Tasmania,-42.9317,147.996,,,,,
2002,Tasmania,-43.5808,146.9287,,,,,
2002,Tasmania,-43.4304,147.346,,,,,
2002,Tasmania,-41.9289,148.3221,,,,,
2002,Tasmania,-42.6431,148.1571,,,,,
2002,Tasmania,-43.1448,147.3975,,,,,
2002,Tasmania,-42.0799,148.3227,,,,,
2002,Tasmania,-43.1042,147.389,,,,,
2002,Tasmania,-42.8584,147.974,,,,,
2002,Tasmania,-42.1194,148.357,,,,,
2002,Tasmania,-43.3794,147.3829,,,,,
2002,Tasmania,-41.8235,148.2762,,,,,
2002,Tasmania,-42.3351,148.292,,,,,
2002,Tasmania,-42.0893,148.3271,,,,,
2002,Tasmania,-42.321,148.3178,,,,,
2002,Tasmania,-42.8647,147.9719,,,,,
2002,Tasmania,-43.1846,147.7125,,,,,
2002,Tasmania,-40.9855,148.3375,,,,,
2002,Tasmania,-40.9337,148.3268,,,,,
2002,Tasmania,-42.1289,148.3381,,,,,
2002,Tasmania,-41.2745,148.3598,,,,,
2002,Tasmania,-41.93,148.3214,,,,,
2002,Tasmania,-40.9878,148.3483,,,,,
2002,Tasmania,-41.9181,148.329,,,,,
2002,Tasmania,-42.6483,148.1678,,,,,
2002,Tasmania,-41.5701,148.3176,,,,,
2002,Tasmania,-41.5702,148.3176,,,,,
2002,Tasmania,-43.3771,147.3837,,,,,
2002,Tasmania,-43.1362,147.4015,,,,,
2002,Tasmania,-41.9211,148.3267,,,,,
2002,Tasmania,-42.325,148.3324,,,,,
2002,Tasmania,-43.1371,147.6676,,,,,
2002,Tasmania,-43.1722,147.4085,,,,,
2002,Tasmania,-43.5517,146.9434,,,,,
2002,Tasmania,-43.1092,147.3899,,,,,
2002,Tasmania,-41.9288,148.3222,,,,,
2002,Tasmania,-40.9148,148.3197,,,,,
2002,Tasmania,-43.1371,147.3998,,,,,
2002,Tasmania,-42.6695,148.1155,,,,,
2002,Tasmania,-40.9998,148.3587,,,,,
2002,Tasmania,-41.9243,148.3246,,,,,
2002,Tasmania,-42.072,148.317,,,,,
2002,Tasmania,-41.8335,148.2833,,,,,
2002,Tasmania,-43.4011,147.3613,,,,,
2002,Tasmania,-43.5503,147.0058,,,,,
2002,Tasmania,-41.5733,148.3205,,,,,
2002,Tasmania,-43.127,147.3999,,,,,
2002,Tasmania,-43.1103,147.3914,,,,,
2002,Tasmania,-40.9884,148.3385,,,,,
2002,Tasmania,-43.5402,146.9975,,,,,
2002,Tasmania,-42.8636,147.9692,,,,,
2002,Tasmania,-43.188,147.7115,,,,,
2002,Tasmania,-40.992,148.3504,,,,,
2002,Tasmania,-42.6708,148.1179,,,,,
2002,Tasmania,-42.34,148.341,,,,,
2002,Tasmania,-42.6711,148.1219,,,,,
2002,Tasmania,-43.381,147.3825,,,,,
2002,Tasmania,-43.1069,147.3873,,,,,
2002,Tasmania,-41.3451,148.3413,,,,,
2002,Tasmania,-42.5979,148.129,,,,,
2002,Tasmania,-43.545,146.9499,,,,,
2002,Tasmania,-42.3453,148.3374,,,,,
2002,Tasmania,-43.3999,147.3625,,,,,
2002,Tasmania,-42.0689,148.3147,,,,,
2002,Tasmania,-40.9222,148.3294,,,,,
2002,Tasmania,-42.3454,148.3256,,,,,
2002,Tasmania,-41.8216,148.2823,,,,,
2002,Tasmania,-42.341,148.3366,,,,,
2002,Tasmania,-42.3197,148.3175,,,,,
2002,Tasmania,-43.3839,147.381,,,,,
2002,Tasmania,-42.3159,148.3153,,,,,
2002,Tasmania,-40.9712,148.3262,,,,,
2002,Tasmania,-41.5999,148.3241,,,,,
2002,Tasmania,-42.8629,147.9668,,,,,
2002,Tasmania,-42.8918,147.986,,,,,
2002,Tasmania,-41.0004,148.3574,,,,,
2002,Tasmania,-40.9917,148.3505,,,,,
2002,Tasmania,-42.858,147.976,,,,,
2002,Tasmania,-43.3767,147.3841,,,,,
2002,Tasmania,-43.5422,146.9573,,,,,
2002,Tasmania,-42.8546,147.973,,,,,
2002,Tasmania,-41.2797,148.3621,,,,,
2002,Tasmania,-43.145,147.398,,,,,
2002,Tasmania,-41.0004,148.3574,,,,,
2002,Tasmania,-42.0709,148.3159,,,,,
2002,Tasmania,-43.4442,147.3419,,,,,
2002,Tasmania,-42.1216,148.3575,,,,,
2002,Tasmania,-42.8668,147.9734,,,,,
2002,Tasmania,-42.0825,148.3251,,,,,
2002,Tasmania,-42.8552,147.9743,,,,,
2002,Tasmania,-41.0001,148.358,,,,,
2002,Tasmania,-43.4391,147.3453,,,,,
2002,Tasmania,-41.5699,148.3174,,,,,
2002,Tasmania,-42.1268,148.3424,,,,,
2002,Tasmania,-40.9651,148.3219,,,,,
2002,Tasmania,-43.3758,147.3828,,,,,
2002,Tasmania,-41.2897,148.3639,,,,,
2002,Tasmania,-40.9147,148.3196,,,,,
2002,Tasmania,-42.1205,148.353,,,,,
2002,Tasmania,-41.9308,148.3192,,,,,
2002,Tasmania,-42.5943,148.1265,,,,,
2002,Tasmania,-41.93,148.3214,,,,,
2002,Tasmania,-41.6042,148.3251,,,,,
2002,Tasmania,-41.3565,148.345,,,,,
2002,Tasmania,-41.5995,148.3239,,,,,
2002,Tasmania,-41.9268,148.325,,,,,
2002,Tasmania,-43.386,147.3804,,,,,
2002,Tasmania,-41.9176,148.3286,,,,,
2002,Tasmania,-42.9368,147.9887,,,,,
2002,Tasmania,-41,148.3582,,,,,
2002,Tasmania,-41.9152,148.3279,,,,,
2002,Tasmania,-42.6677,148.1396,,,,,
2002,Tasmania,-43.1953,147.7126,,,,,
2002,Tasmania,-41.923,148.3254,,,,,
2002,Tasmania,-41.25,148.3276,,,,,
2002,Tasmania,-41,148.3582,,,,,
2002,Tasmania,-43.1858,147.4138,,,,,
2002,Tasmania,-43.4429,147.3425,,,,,
2002,Tasmania,-41.3551,148.3347,,,,,
2002,Tasmania,-42.6699,148.1221,,,,,
2002,Tasmania,-40.9659,148.3227,,,,,
2002,Tasmania,-42.3407,148.338,,,,,
2002,Tasmania,-41.8229,148.2798,,,,,
2002,Tasmania,-43.5331,147.0084,,,,,
2002,Tasmania,-40.9663,148.3228,,,,,
2002,Tasmania,-42.8929,147.9871,,,,,
2002,Tasmania,-42.3206,148.3176,,,,,
2002,Tasmania,-43.4054,147.3615,,,,,
2002,Tasmania,-41.6005,148.3242,,,,,
2002,Tasmania,-43.1101,147.3897,,,,,
2002,Tasmania,-43.1333,147.4008,,,,,
2002,Tasmania,-43.3901,147.38,,,,,
2002,Tasmania,-41.9267,148.3252,,,,,
2002,Tasmania,-42.0658,148.3155,,,,,
2002,Tasmania,-41.5895,148.3243,,,,,
2002,Tasmania,-43.1933,147.7103,,,,,
2002,Tasmania,-41.2627,148.3386,,,,,
2002,Tasmania,-42.6069,148.1333,,,,,
2002,Tasmania,-41.5731,148.3204,,,,,
2002,Tasmania,-43.3798,147.3829,,,,,
2002,Tasmania,-41.2529,148.3353,,,,,
2002,Tasmania,-42.61,148.1393,,,,,
2002,Tasmania,-43.1448,147.398,,,,,
2002,Tasmania,-41.2522,148.3339,,,,,
2002,Tasmania,-43.4028,147.3612,,,,,
2002,Tasmania,-42.9343,147.9924,,,,,
2002,Tasmania,-42.3409,148.3368,,,,,
2002,Tasmania,-43.5478,146.9502,,,,,
2002,Tasmania,-41.2728,148.3573,,,,,
2002,Tasmania,-42.3228,148.319,,,,,
2002,Tasmania,-43.404,147.362,,,,,
2002,Tasmania,-41.2786,148.3625,,,,,
2002,Tasmania,-43.554,146.9507,,,,,
2002,Tasmania,-42.8655,147.9721,,,,,
2002,Tasmania,-43.5431,146.9499,,,,,
2002,Tasmania,-43.4071,147.3591,,,,,
2002,Tasmania,-41.3534,148.3416,,,,,
2002,Tasmania,-40.9683,148.3239,,,,,
2002,Tasmania,-40.9289,148.3226,,,,,
2002,Tasmania,-41.0002,148.3579,,,,,
2002,Tasmania,-41.2894,148.3708,,,,,
2002,Tasmania,-43.2371,147.7899,,,,,
2002,Tasmania,-41.9254,148.3253,,,,,
2002,Tasmania,-42.0703,148.3156,,,,,
2002,Tasmania,-42.0827,148.3254,,,,,
2002,Tasmania,-40.9726,148.3266,,,,,
2002,Tasmania,-41.253,148.3359,,,,,
2002,Tasmania,-42.9327,147.995,,,,,
2002,Tasmania,-43.3768,147.384,,,,,
2002,Tasmania,-41.253,148.3366,,,,,
2002,Tasmania,-43.5245,147.0066,,,,,
2002,Tasmania,-43.1248,147.3992,,,,,
2002,Tasmania,-41.5874,148.3241,,,,,
2002,Tasmania,-40.9669,148.3231,,,,,
2002,Tasmania,-43.3978,147.3645,,,,,
2002,Tasmania,-41.3484,148.3498,,,,,
2002,Tasmania,-42.604,148.131,,,,,
2002,Tasmania,-42.8695,147.9734,,,,,
2002,Tasmania,-41.5851,148.3232,,,,,
2002,Tasmania,-41.5852,148.3232,,,,,
2002,Tasmania,-40.9713,148.3263,,,,,
2002,Tasmania,-41.3458,148.3465,,,,,
2002,Tasmania,-43.5529,146.9491,,,,,
2002,Tasmania,-42.0695,148.3152,,,,,
2002,Tasmania,-42.9317,147.996,,,,,
2002,Tasmania,-41.9178,148.329,,,,,
2002,Tasmania,-43.1859,147.4138,,,,,
2002,Tasmania,-43.1333,147.4008,,,,,
2002,Tasmania,-42.125,148.3446,,,,,
2002,Tasmania,-40.9309,148.3322,,,,,
2002,Tasmania,-43.1362,147.4016,,,,,
2002,Tasmania,-41.8845,148.3094,,,,,
2002,Tasmania,-41.9178,148.329,,,,,
2002,Tasmania,-42.5963,148.1284,,,,,
2002,Tasmania,-41.286,148.3671,,,,,
2002,Tasmania,-41.357,148.3431,,,,,
2002,Tasmania,-43.554,146.9507,,,,,
2002,Tasmania,-41.9302,148.3213,,,,,
2002,Tasmania,-42.3195,148.3174,,,,,
2002,Tasmania,-40.9744,148.3303,,,,,
2002,Tasmania,-43.1319,147.6697,,,,,
2002,Tasmania,-41.8228,148.2796,,,,,
2002,Tasmania,-42.9019,147.989,,,,,
2002,Tasmania,-41.592,148.3251,,,,,
2002,Tasmania,-42.6069,148.1333,,,,,
2002,Tasmania,-43.1252,147.3994,,,,,
2002,Tasmania,-42.646,148.164,,,,,
2002,Tasmania,-42.125,148.3446,,,,,
2002,Tasmania,-40.9288,148.3224,,,,,
2002,Tasmania,-41.8335,148.2812,,,,,
2002,Tasmania,-41.573,148.3202,,,,,
2002,Tasmania,-41.914,148.3274,,,,,
2002,Tasmania,-42.8637,147.9716,,,,,
2002,Tasmania,-42.072,148.3171,,,,,
2002,Tasmania,-43.1698,147.4106,,,,,
2002,Tasmania,-41.346,148.3458,,,,,
2002,Tasmania,-41.2798,148.362,,,,,
2002,Tasmania,-43.4049,147.3616,,,,,
2002,Tasmania,-43.1743,147.4109,,,,,
2002,Tasmania,-43.1858,147.4143,,,,,
2002,Tasmania,-41.8208,148.2835,,,,,
2002,Tasmania,-43.2396,147.7936,,,,,
2002,Tasmania,-42.3231,148.318,,,,,
2002,Tasmania,-40.9285,148.3221,,,,,
2002,Tasmania,-41.0003,148.3567,,,,,
2002,Tasmania,-41.5901,148.3246,,,,,
2002,Tasmania,-41.2782,148.3627,,,,,
2002,Tasmania,-43.5246,147.0078,,,,,
2002,Tasmania,-43.5487,147.0057,,,,,
2002,Tasmania,-41.927,148.3243,,,,,
2002,Tasmania,-41.2525,148.3341,,,,,
2002,Tasmania,-43.5488,147.0056,,,,,
2002,Tasmania,-40.9324,148.3258,,,,,
2002,Tasmania,-43.5247,147.0056,,,,,
2002,Tasmania,-43.5483,147.0058,,,,,
2002,Tasmania,-43.142,147.3963,,,,,
2002,Tasmania,-42.3401,148.3404,,,,,
2002,Tasmania,-42.125,148.3446,,,,,
2002,Tasmania,-42.154,148.3214,,,,,
2002,Tasmania,-42.1231,148.3471,,,,,
2002,Tasmania,-41.8845,148.3096,,,,,
2002,Tasmania,-41.6138,148.3255,,,,,
2002,Tasmania,-42.6427,148.1565,,,,,
2002,Tasmania,-43.1371,147.6675,,,,,
2002,Tasmania,-42.6027,148.1337,,,,,
2002,Tasmania,-42.9543,147.9971,,,,,
2002,Tasmania,-43.5434,146.9499,,,,,
2002,Tasmania,-42.6696,148.1222,,,,,
2002,Tasmania,-41.3541,148.3388,,,,,
2002,Tasmania,-41.9145,148.3279,,,,,
2002,Tasmania,-40.9744,148.3303,,,,,
2002,Tasmania,-42.121,148.3552,,,,,
2002,Tasmania,-40.9342,148.3279,,,,,
2002,Tasmania,-42.6445,148.1615,,,,,
2002,Tasmania,-42.8646,147.9719,,,,,
2002,Tasmania,-42.3159,148.3149,,,,,
2002,Tasmania,-41.8195,148.2794,,,,,
2002,Tasmania,-43.0896,147.3753,,,,,
2002,Tasmania,-40.9744,148.3303,,,,,
2002,Tasmania,-43.5467,147.0062,,,,,
2002,Tasmania,-43.4,147.3623,,,,,
2002,Tasmania,-42.121,148.3551,,,,,
2002,Tasmania,-43.4025,147.3614,,,,,
2002,Tasmania,-42.3357,148.2881,,,,,
2002,Tasmania,-42.3356,148.292,,,,,
2002,Tasmania,-43.1373,147.3999,,,,,
2002,Tasmania,-43.533,147.0071,,,,,
2002,Tasmania,-41.5911,148.3254,,,,,
2002,Tasmania,-42.3332,148.2829,,,,,
2002,Tasmania,-41.9203,148.3271,,,,,
2002,Tasmania,-42.6069,148.1333,,,,,
2002,Tasmania,-42.9574,147.9962,,,,,
2002,Tasmania,-43.0932,147.3778,,,,,
2002,Tasmania,-41.5746,148.3208,,,,,
2002,Tasmania,-42.3168,148.3156,,,,,
2002,Tasmania,-40.9251,148.3202,,,,,
2002,Tasmania,-42.6635,148.1339,,,,,
2002,Tasmania,-42.3225,148.3292,,,,,
2002,Tasmania,-42.6069,148.1333,,,,,
2002,Tasmania,-43.5813,146.9293,,,,,
2002,Tasmania,-43.3822,147.3826,,,,,
2002,Tasmania,-40.9308,148.332,,,,,
2002,Tasmania,-42.3215,148.3177,,,,,
2002,Tasmania,-40.9663,148.3227,,,,,
2002,Tasmania,-43.3916,147.38,,,,,
2002,Tasmania,-40.9343,148.3271,,,,,
2002,Tasmania,-42.6069,148.1333,,,,,
2002,Tasmania,-42.9312,147.9958,,,,,
2002,Tasmania,-42.3306,148.281,,,,,
2002,Tasmania,-43.5968,146.924,,,,,
2002,Tasmania,-40.9722,148.3266,,,,,
2002,Tasmania,-43.4004,147.3654,,,,,
2002,Tasmania,-41.5833,148.3233,,,,,
2002,Tasmania,-42.1198,148.3518,,,,,
2002,Tasmania,-42.0888,148.3276,,,,,
2002,Tasmania,-43.4403,147.344,,,,,
2002,Tasmania,-42.3407,148.3392,,,,,
2002,Tasmania,-40.9722,148.3266,,,,,
2002,Tasmania,-42.3229,148.319,,,,,
2002,Tasmania,-41.9149,148.3281,,,,,
2002,Tasmania,-43.5539,146.9505,,,,,
2002,Tasmania,-43.0897,147.3752,,,,,
2002,Tasmania,-42.1285,148.3387,,,,,
2002,Tasmania,-42.341,148.3426,,,,,
2002,Tasmania,-41.6199,148.3239,,,,,
2002,Tasmania,-43.5315,147.0086,,,,,
2002,Tasmania,-43.4387,147.3452,,,,,
2002,Tasmania,-41.9184,148.3285,,,,,
2002,Tasmania,-42.3228,148.3183,,,,,
2002,Tasmania,-42.1549,148.3214,,,,,
2002,Tasmania,-41.5833,148.3233,,,,,
2002,Tasmania,-41.5965,148.3217,,,,,
2002,Tasmania,-41.357,148.3431,,,,,
2002,Tasmania,-41.2727,148.3572,,,,,
2002,Tasmania,-43.1718,147.41,,,,,
2002,Tasmania,-42.1247,148.3452,,,,,
2002,Tasmania,-42.8989,147.9865,,,,,
2002,Tasmania,-43.5305,147.0095,,,,,
2002,Tasmania,-43.5506,147.0058,,,,,
2002,Tasmania,-43.5527,146.9417,,,,,
2002,Tasmania,-42.61,148.1393,,,,,
2002,Tasmania,-41.5812,148.3228,,,,,
2002,Tasmania,-40.9306,148.3245,,,,,
2002,Tasmania,-42.6708,148.1178,,,,,
2002,Tasmania,-41.0003,148.3567,,,,,
2002,Tasmania,-42.3406,148.3372,,,,,
2002,Tasmania,-41.5805,148.3224,,,,,
2002,Tasmania,-42.6441,148.1598,,,,,
2002,Tasmania,-43.4043,147.3615,,,,,
2002,Tasmania,-41.9258,148.3252,,,,,
2002,Tasmania,-41.5711,148.3179,,,,,
2002,Tasmania,-41.9228,148.3255,,,,,
2002,Tasmania,-42.3356,148.292,,,,,
2002,Tasmania,-43.141,147.3968,,,,,
2002,Tasmania,-41.5899,148.3246,,,,,
2002,Tasmania,-42.5948,148.1269,,,,,
2002,Tasmania,-42.3411,148.3364,,,,,
2002,Tasmania,-40.918,148.3226,,,,,
2002,Tasmania,-42.1198,148.3519,,,,,
2002,Tasmania,-41.0005,148.3572,,,,,
2002,Tasmania,-42.3212,148.3178,,,,,
2002,Tasmania,-42.3449,148.3253,,,,,
2002,Tasmania,-42.893,147.9865,,,,,
2002,Tasmania,-42.6535,148.1652,,,,,
2002,Tasmania,-41.9289,148.3228,,,,,
2002,Tasmania,-42.3449,148.3362,,,,,
2002,Tasmania,-40.9963,148.3537,,,,,
2002,Tasmania,-43.5963,146.9251,,,,,
2002,Tasmania,-43.3916,147.3799,,,,,
2002,Tasmania,-43.1738,147.4101,,,,,
2002,Tasmania,-42.9318,147.9949,,,,,
2002,Tasmania,-43.4294,147.3417,,,,,
2002,Tasmania,-42.1516,148.3249,,,,,
2002,Tasmania,-42.8647,147.9719,,,,,
2002,Tasmania,-41.2894,148.3639,,,,,
2002,Tasmania,-42.1517,148.3243,,,,,
2002,Tasmania,-40.9174,148.3226,,,,,
2002,Tasmania,-42.6432,148.1572,,,,,
2002,Tasmania,-40.9308,148.332,,,,,
2002,Tasmania,-40.9744,148.3303,,,,,
2002,Tasmania,-43.5523,146.9425,,,,,
2002,Tasmania,-42.3162,148.3151,,,,,
2002,Tasmania,-40.9657,148.3224,,,,,
2002,Tasmania,-43.3973,147.3647,,,,,
2002,Tasmania,-40.9999,148.3585,,,,,
2002,Tasmania,-41.3533,148.3414,,,,,
2002,Tasmania,-43.1428,147.3975,,,,,
2002,Tasmania,-42.1517,148.3246,,,,,
2002,Tasmania,-42.6678,148.1161,,,,,
2002,Tasmania,-41.8212,148.283,,,,,
2002,Tasmania,-41.5846,148.3231,,,,,
2002,Tasmania,-42.8644,147.9718,,,,,
2002,Tasmania,-43.5523,146.942,,,,,
2002,Tasmania,-42.3349,148.2918,,,,,
2002,Tasmania,-42.1216,148.3559,,,,,
2002,Tasmania,-42.6488,148.1684,,,,,
2002,Tasmania,-43.1731,147.4091,,,,,
2002,Tasmania,-43.5937,146.9192,,,,,
2002,Tasmania,-42.0698,148.3153,,,,,
2002,Tasmania,-42.3332,148.2827,,,,,
2002,Tasmania,-43.3843,147.381,,,,,
2002,Tasmania,-40.9667,148.3231,,,,,
2002,Tasmania,-41.3568,148.3448,,,,,
2002,Tasmania,-42.8646,147.9719,,,,,
2002,Tasmania,-43.5417,146.9579,,,,,
2002,Tasmania,-41.8802,148.3116,,,,,
2002,Tasmania,-43.1803,147.4135,,,,,
2002,Tasmania,-41.2624,148.3387,,,,,
2002,Tasmania,-42.1261,148.3427,,,,,
2002,Tasmania,-41.6034,148.325,,,,,
2002,Tasmania,-40.9855,148.3376,,,,,
2002,Tasmania,-41.8736,148.3106,,,,,
2002,Tasmania,-41.9175,148.3288,,,,,
2002,Tasmania,-42.1517,148.3286,,,,,
2002,Tasmania,-41.5735,148.3205,,,,,
2002,Tasmania,-42.1292,148.3379,,,,,
2002,Tasmania,-42.603,148.1333,,,,,
2002,Tasmania,-42.3448,148.3252,,,,,
2002,Tasmania,-40.9654,148.3221,,,,,
2002,Tasmania,-41.8334,148.2809,,,,,
2002,Tasmania,-42.1207,148.3534,,,,,
2002,Tasmania,-42.6694,148.1228,,,,,
2002,Tasmania,-41.2863,148.3664,,,,,
2002,Tasmania,-43.1975,147.7128,,,,,
2002,Tasmania,-42.61,148.1393,,,,,
2002,Tasmania,-40.9714,148.3264,,,,,
2002,Tasmania,-42.3353,148.292,,,,,
2002,Tasmania,-43.5805,146.9284,,,,,
2002,Tasmania,-42.3455,148.3281,,,,,
2002,Tasmania,-42.6109,148.1389,,,,,
2002,Tasmania,-43.1373,147.3998,,,,,
2002,Tasmania,-41.9162,148.3281,,,,,
2002,Tasmania,-42.3407,148.3382,,,,,
2002,Tasmania,-41.2734,148.3576,,,,,
2002,Tasmania,-40.918,148.3259,,,,,
2002,Tasmania,-41.5896,148.3243,,,,,
2002,Tasmania,-42.0888,148.3276,,,,,
2002,Tasmania,-43.5335,146.9561,,,,,
2002,Tasmania,-41.9226,148.3257,,,,,
2002,Tasmania,-43.2402,147.7954,,,,,
2002,Tasmania,-42.9008,147.9879,,,,,
2002,Tasmania,-43.5288,147.0072,,,,,
2002,Tasmania,-40.9688,148.324,,,,,
2002,Tasmania,-41.9147,148.328,,,,,
2002,Tasmania,-43.5462,147.0061,,,,,
2002,Tasmania,-42.8929,147.9867,,,,,
2002,Tasmania,-41.9226,148.3257,,,,,
2002,Tasmania,-42.0848,148.3267,,,,,
2002,Tasmania,-41.5841,148.3234,,,,,
2002,Tasmania,-42.0694,148.3152,,,,,
2002,Tasmania,-43.405,147.3616,,,,,
2002,Tasmania,-42.9529,147.9969,,,,,
2002,Tasmania,-40.986,148.3375,,,,,
2002,Tasmania,-42.0694,148.3152,,,,,
2002,Tasmania,-43.5251,147.0049,,,,,
2002,Tasmania,-42.1264,148.3426,,,,,
2002,Tasmania,-42.6132,148.1385,,,,,
2002,Tasmania,-42.3413,148.3367,,,,,
2002,Tasmania,-41.8714,148.3031,,,,,
2002,Tasmania,-41.9163,148.3288,,,,,
2002,Tasmania,-42.8546,147.9728,,,,,
2002,Tasmania,-42.5994,148.1297,,,,,
2002,Tasmania,-42.866,147.9724,,,,,
2002,Tasmania,-43.1436,147.397,,,,,
2002,Tasmania,-43.1321,147.4005,,,,,
2002,Tasmania,-43.1103,147.3915,,,,,
2002,Tasmania,-43.3984,147.3641,,,,,
2002,Tasmania,-42.9575,147.9948,,,,,
2002,Tasmania,-40.9863,148.3376,,,,,
2002,Tasmania,-42.3207,148.3178,,,,,
2002,Tasmania,-41.0001,148.3582,,,,,
2002,Tasmania,-41.8724,148.3108,,,,,
2002,Tasmania,-43.1371,147.6676,,,,,
2002,Tasmania,-43.2343,147.7791,,,,,
2002,Tasmania,-43.3973,147.3647,,,,,
2002,Tasmania,-43.5938,146.9194,,,,,
2002,Tasmania,-43.3828,147.382,,,,,
2002,Tasmania,-43.3767,147.3842,,,,,
2002,Tasmania,-40.9917,148.3504,,,,,
2002,Tasmania,-43.54,146.9591,,,,,
2002,Tasmania,-42.8705,147.9733,,,,,
2002,Tasmania,-42.3179,148.3163,,,,,
2002,Tasmania,-42.9354,147.9908,,,,,
2002,Tasmania,-43.1868,147.4149,,,,,
2002,Tasmania,-41.59,148.3246,,,,,
2002,Tasmania,-43.3827,147.3821,,,,,
2002,Tasmania,-43.1102,147.3885,,,,,
2002,Tasmania,-40.9887,148.3391,,,,,
2002,Tasmania,-42.8553,147.9735,,,,,
2002,Tasmania,-41.286,148.3685,,,,,
2002,Tasmania,-42.9564,147.9949,,,,,
